,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
21,SB,AGGR,Tingoa Airport,S11.32.60',E160.3.70',-11.533333333333333,160.05, Public,,,,,,,,,https://www.getmetar.com/AGGR
22,SB,AGGB,Anua Airport,S11.17.70',E159.47.80',-11.283333333333333,159.78333333333333, Public,,,,,,,,,https://www.getmetar.com/AGGB
23,SB,AGLM,Lomlom Airport,S10.17.81',E166.19.64',-10.283333333333333,166.31666666666666, Public,,,,,,,,,https://www.getmetar.com/AGLM
24,SB,AGGL,Graciosa Bay Luovo Airport,S10.43.20',E165.47.90',-10.716666666666667,165.78333333333333,Private,,,,,,,,,https://www.getmetar.com/AGGL
25,SB,AGVH,Viru Harbour Airport,S8.30.10',E157.41.40',-8.5,157.68333333333334,Private,,,,,,,,,https://www.getmetar.com/AGVH
26,SB,AGRM,Ramata Airport,S8.9.90',E157.38.40',-8.15,157.63333333333333,Private,,,,,,,,,https://www.getmetar.com/AGRM
27,SB,AGRC,Ringicove Airport,S8.7.10',E157.8.50',-8.116666666666667,157.13333333333333,Private,,,,,,,,,https://www.getmetar.com/AGRC
28,SB,AGOK,Gatokae Airport,S8.43.90',E158.12.10',-8.716666666666667,158.2,Private,,,,,,,,,https://www.getmetar.com/AGOK
29,SB,AGKU,Kukudu Airport,S8.1.20',E156.56.80',-8.016666666666667,156.93333333333334,Private,,,,,,,,,https://www.getmetar.com/AGKU
30,SB,AGGS,Seghe Airport,S8.34.70',E157.52.80',-8.566666666666666,157.86666666666667, Public,,,,,,,,,https://www.getmetar.com/AGGS
31,SB,AGGO,Stirling Island Airport,S7.23.90',E155.33.00',-7.383333333333334,155.55,Private,,,,,,,,,https://www.getmetar.com/AGGO
32,SB,AGGN,Nusatupe Airport,S8.5.90',E156.51.80',-8.083333333333334,156.85,Private,,,,,,,,,https://www.getmetar.com/AGGN
33,SB,AGGM,Munda Airport,S8.19.63',E157.15.70',-8.316666666666666,157.25, Public,4593 x 98feet,Hard,,,,,,,https://www.getmetar.com/AGGM
34,SB,AGGE,Ballalae Airport,S6.59.00',E155.53.10',-6.983333333333333,155.88333333333333, Public,,,,,,,,,https://www.getmetar.com/AGGE
35,SB,AGEV,Vella La Vella Airport,S7.34.20',E156.35.80',-7.566666666666666,156.58333333333334,Private,,,,,,,,,https://www.getmetar.com/AGEV
36,SB,AGBT,Batuna Airport,S8.33.30',E158.7.10',-8.55,158.11666666666667,Private,,,,,,,,,https://www.getmetar.com/AGBT
37,SB,AGBA,Barakoma Airport,S7.54.60',E156.42.50',-7.9,156.7,Private,,,,,,,,,https://www.getmetar.com/AGBA
